Date,Brand,Product ID,Product Name,Units Sold,Unit Price,Revenue,Transaction Type,Price Level
2025-11-30,BRAND_C,P0272,31 x 10.50 R 15 LT / 6PR BY-MT987,1,20482.0,20482.0,Sale,A
2025-11-30,BRAND_C,P0282,205/60 R 16 BY-801,1,10059.0,10059.0,Sale,A
2025-11-30,BRAND_C,P0282,205/60 R 16 BY-801,1,10059.0,10059.0,Sale,A
2025-11-30,BRAND_C,P0286,215/65 R 16 BY-HT987,2,10367.0,20734.0,Sale,A
2025-11-30,BRAND_C,P0296,195/75 R 16C/ 8PR BY-06,1,11214.0,11214.0,Sale,A
2025-11-30,BRAND_C,P0306,235/45 R 17 BY-998,4,6250.0,24998.0,Sale,X
2025-11-30,BRAND_C,P0308,215/55 R 17 BY-998,1,9794.0,9794.0,Sale,A
2025-11-30,BRAND_C,P0314,245/65 R 17 BY-AT987,4,8989.0,35957.0,Sale,X
2025-11-30,BRAND_C,P0314,245/65 R 17 BY-AT987,4,8989.0,35957.0,Sale,X
2025-11-30,BRAND_C,P0322,235/60 R 18 BY-HP987,2,12592.0,25184.0,Sale,A
2025-11-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,36480.0,72960.0,Sale,A
2025-11-30,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,36480.0,72960.0,Sale,A
2025-11-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,32760.0,65520.0,Sale,P
2025-11-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),2,36480.0,72960.0,Sale,A
2025-11-30,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),10,35680.0,356800.0,Sale,A
2025-11-30,BRAND_C,P0331,215/75 R 17.5 /16 PR (LO111),3,21000.0,63000.0,Sale,A
2025-11-30,BRAND_C,P0331,215/75 R 17.5 /16 PR (LO111),4,21000.0,84000.0,Sale,A
2025-11-30,BRAND_C,P0331,215/75 R 17.5 /16 PR (LO111),2,21000.0,42000.0,Sale,A
2025-12-08,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,45960.0,183840.0,Sale,A
2025-12-08,BRAND_C,P0222,145/80 R 12 BY-801,2,4414.0,8828.0,Sale,A
2025-12-08,BRAND_C,P0236,185/70 R 13 BY-801,4,6794.0,27175.0,Sale,A
2025-12-08,BRAND_C,P0238,165/70 R 14 BY-801,4,6528.0,26114.0,Sale,A
2025-12-08,BRAND_C,P0240,185/70 R 14 BY-801,3,7065.0,21194.0,Sale,A
2025-12-08,BRAND_C,P0246,155 R 12 C / 8PR BY-05,1,5860.0,5860.0,Sale,A
2025-12-08,BRAND_C,P0258,155/65 R 13 BY-801,1,5559.0,5559.0,Sale,A
2025-12-08,BRAND_C,P0280,205/55 R 16 BY-998,2,9823.0,19646.0,Sale,A
2025-12-08,BRAND_C,P0302,215/45 R 17 BY-998,2,9616.0,19233.0,Sale,A
2025-12-08,BRAND_C,P0331,215/75 R 17.5 /16 PR (LO111),1,21000.0,21000.0,Sale,A
2025-12-08,BRAND_C,P0332,235/75 R 17.5 /16 PR (LO111),4,24240.0,96960.0,Sale,A
2025-12-09,BRAND_A,P0014,195/70 R 14 TR17,4,10127.0,40508.0,Sale,A
2025-12-09,BRAND_A,P0073,165 R 13 C / 8PR TR100,30,7234.0,217035.0,Sale,A
2025-12-09,BRAND_A,P0091,235/65 R 17 P TR50,3,9254.0,27763.0,Sale,X
2025-12-09,BRAND_A,P0112,265/70 R 16 TR28,4,12119.0,48474.0,Sale,X
2025-12-09,BRAND_A,P0146,33 x 12.5 R 15/ 6PR MT OWL TR29,8,28535.0,228283.0,Sale,A
2025-12-09,BRAND_A,P0146,33 x 12.5 R 15/ 6PR MT OWL TR29,8,28535.0,228283.0,Sale,A
2025-12-09,BRAND_A,P0156,225/55 R 18 TR50,2,8436.0,16871.0,Sale,X
2025-12-09,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,44360.0,443600.0,Sale,A
2025-12-09,BRAND_C,P0222,145/80 R 12 BY-801,1,4891.0,4891.0,Sale,A
2025-12-09,BRAND_C,P0222,145/80 R 12 BY-801,6,4414.0,26483.0,Sale,A
2025-12-09,BRAND_C,P0230,155/80 R 13 BY-801,2,5501.0,11002.0,Sale,A
2025-12-09,BRAND_C,P0232,175/70 R 13 BY-801,4,5981.0,23924.0,Sale,A
2025-12-09,BRAND_C,P0246,155 R 12 C / 8PR BY-05,2,5288.0,10576.0,Sale,A
2025-12-09,BRAND_C,P0300,235/75 R 15/ 6PR BY-AT987,4,8101.0,32403.0,Sale,X
2025-12-09,BRAND_C,P0326,825 R 16/16 PR LO301 (SET),1,19454.0,19454.0,Sale,X
2025-12-09,BRAND_C,P0331,215/75 R 17.5 /16 PR (LO111),1,13964.0,13964.0,Sale,X
2025-12-09,BRAND_C,P0332,235/75 R 17.5 /16 PR (LO111),6,16010.0,96057.0,Sale,X
2025-12-10,BRAND_A,P0081,205/55 R 17 TR201,4,13654.0,54614.0,Sale,A
2025-12-10,BRAND_A,P0144,33 x 12.5 R 15/ 6PR OWL TR28,4,29822.0,119290.0,Sale,A
2025-12-10,BRAND_C,P0220,295/80 R 22.5 /18 PR (VS788),2,39400.0,78800.0,Sale,A
2025-12-10,BRAND_C,P0222,145/80 R 12 BY-801,4,2759.0,11037.0,Sale,X
2025-12-10,BRAND_C,P0224,145/70 R 12 BY-801,4,2759.0,11037.0,Sale,X
2025-12-10,BRAND_C,P0230,155/80 R 13 BY-801,2,6095.0,12190.0,Sale,A
2025-12-10,BRAND_C,P0266,165/65 R 14 BY-801,4,5346.0,21385.0,Sale,A
2025-12-10,BRAND_C,P0270,31 x 10.50 R 15 LT / 6PR BY-AT987,4,10044.0,40174.0,Sale,X
2025-12-11,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),20,45960.0,919200.0,Sale,A
2025-12-11,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,45960.0,459600.0,Sale,A
2025-12-11,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,45960.0,183840.0,Sale,A
2025-12-11,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,45960.0,459600.0,Sale,A
2025-12-11,BRAND_D,P0003,11 R 22.5 /18 PR (CS03),20,38000.0,760000.0,Sale,A
2025-12-11,BRAND_C,P0236,185/70 R 13 BY-801,17,6454.0,109720.0,Sale,A
2025-12-11,BRAND_C,P0258,155/65 R 13 BY-801,2,6160.0,12320.0,Sale,A
2025-12-11,BRAND_C,P0308,215/55 R 17 BY-998,1,11423.0,11423.0,Sale,A
2025-12-12,BRAND_A,P0112,265/70 R 16 TR28,4,20212.0,80850.0,Sale,A
2025-12-12,BRAND_A,P0121,285/75 R 16/ 10PR LT TR29 OWL,4,28420.0,113681.0,Sale,A
2025-12-12,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,45960.0,459600.0,Sale,A
2025-12-12,BRAND_C,P0220,295/80 R 22.5 /18 PR (VS788),2,39400.0,78800.0,Sale,A
2025-12-12,BRAND_C,P0329,1000 R 20/18 PR LO105 (SET),4,36480.0,145920.0,Sale,A
2025-12-13,BRAND_A,P0102,215/70 R 16 TR28 OWL,4,13992.0,55970.0,Sale,A
2025-12-13,BRAND_A,P0148,235/85 R 16/ 10PR LT TR28,2,23237.0,46474.0,Sale,A
2025-12-13,BRAND_C,P0222,145/80 R 12 BY-801,6,4093.0,24559.0,Sale,A
2025-12-13,BRAND_C,P0224,145/70 R 12 BY-801,8,4530.0,36238.0,Sale,A
2025-12-13,BRAND_C,P0226,165/70 R 12 BY-801,2,5071.0,10141.0,Sale,A
2025-12-13,BRAND_C,P0230,155/80 R 13 BY-801,6,5126.0,30756.0,Sale,A
2025-12-13,BRAND_C,P0232,175/70 R 13 BY-801,6,5582.0,33493.0,Sale,A
2025-12-13,BRAND_C,P0234,175/70 R 14 BY-801,6,5954.0,35721.0,Sale,A
2025-12-13,BRAND_C,P0236,185/70 R 13 BY-801,4,6354.0,25417.0,Sale,A
2025-12-13,BRAND_C,P0240,185/70 R 14 BY-801,9,6612.0,59505.0,Sale,A
2025-12-13,BRAND_C,P0242,185/65 R 15 BY-801,10,7009.0,70092.0,Sale,A
2025-12-13,BRAND_C,P0244,195/65 R 15 BY-801,4,7237.0,28949.0,Sale,A
2025-12-13,BRAND_C,P0256,195/70 R 14 BY-801,4,7351.0,29405.0,Sale,A
2025-12-13,BRAND_C,P0258,155/65 R 13 BY-801,4,5182.0,20726.0,Sale,A
2025-12-13,BRAND_C,P0260,155/65 R 14 BY-801,5,5240.0,26200.0,Sale,A
2025-12-13,BRAND_C,P0262,175/65 R 14 BY-801,6,5869.0,35213.0,Sale,A
2025-12-13,BRAND_C,P0264,175/65 R 15 BY-801,7,6524.0,45666.0,Sale,A
2025-12-13,BRAND_C,P0266,165/65 R 14 BY-801,5,5553.0,27764.0,Sale,A
2025-12-13,BRAND_C,P0286,215/65 R 16 BY-HT987,2,10267.0,20534.0,Sale,A
2025-12-13,BRAND_C,P0290,265/70 R 16 BY-AT987,4,16011.0,64044.0,Sale,A
2025-12-13,BRAND_C,P0308,215/55 R 17 BY-998,4,9694.0,38775.0,Sale,A
2025-12-13,BRAND_C,P0312,225/65 R 17 BY-HT987,2,11593.0,23186.0,Sale,A
2025-12-15,BRAND_A,P0156,225/55 R 18 TR50,4,8436.0,33742.0,Sale,X
2025-12-15,BRAND_A,P0196,165/55 R 14 TR203,2,7216.0,14432.0,Sale,A
2025-12-15,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),2,45960.0,91920.0,Sale,A
2025-12-15,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,45960.0,183840.0,Sale,A
2025-12-15,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,44360.0,443600.0,Sale,A
2025-12-15,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,44360.0,177440.0,Sale,A
2025-12-15,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),3,45960.0,137880.0,Sale,A
2025-12-15,BRAND_C,P0240,185/70 R 14 BY-801,2,7828.0,15656.0,Sale,A
2025-12-15,BRAND_C,P0240,185/70 R 14 BY-801,2,7828.0,15656.0,Sale,A
2025-12-15,BRAND_C,P0242,185/65 R 15 BY-801,4,8292.0,33166.0,Sale,A
2025-12-15,BRAND_C,P0252,195 R 14 C / 8PR BY-05,2,10424.0,20847.0,Sale,A
2025-12-15,BRAND_C,P0332,235/75 R 17.5 /16 PR (LO111),2,24240.0,48480.0,Sale,A
2025-12-15,BRAND_C,P0332,235/75 R 17.5 /16 PR (LO111),2,24240.0,48480.0,Sale,A
2025-12-16,BRAND_A,P0016,185/65 R 14 TR17,4,9209.0,36836.0,Sale,A
2025-12-16,BRAND_A,P0018,185/65 R 15 TR17,2,9282.0,18563.0,Sale,A
2025-12-16,BRAND_A,P0023,195/65 R 15 TR201,2,9696.0,19393.0,Sale,A
2025-12-16,BRAND_A,P0023,195/65 R 15 TR201,2,10207.0,20414.0,Sale,A
2025-12-16,BRAND_A,P0075,185 R 14 C / 8PR TR100,2,11458.0,22916.0,Sale,A
2025-12-16,BRAND_A,P0077,195 R 14 C / 8PR TR06X,4,11812.0,47248.0,Sale,A
2025-12-16,BRAND_A,P0079,195 R 15 C / 8PR TR06X,4,12621.0,50482.0,Sale,A
2025-12-16,BRAND_A,P0084,215/55 R 17 TR201,3,13509.0,40526.0,Sale,A
2025-12-16,BRAND_A,P0132,245/40 Z R 18 TR41,2,18169.0,36338.0,Sale,A
2025-12-16,BRAND_A,P0164,165/60 R 14 TR23,4,8314.0,33255.0,Sale,A
2025-12-16,BRAND_A,P0166,145/80 R 12 TR17,4,5906.0,23624.0,Sale,A
2025-12-16,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),4,45960.0,183840.0,Sale,A
2025-12-16,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,44360.0,443600.0,Sale,A
2025-12-16,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),2,45960.0,91920.0,Sale,A
2025-12-16,BRAND_D,P0008,295/80 R 22.5 /18 PR (CD01),20,40736.0,814729.0,Sale,A
2025-12-16,BRAND_C,P0230,155/80 R 13 BY-801,4,5226.0,20904.0,Sale,A
2025-12-16,BRAND_C,P0232,175/70 R 13 BY-801,4,5682.0,22728.0,Sale,A
2025-12-16,BRAND_C,P0234,175/70 R 14 BY-801,4,6054.0,24214.0,Sale,A
2025-12-16,BRAND_C,P0236,185/70 R 13 BY-801,4,6454.0,25816.0,Sale,A
2025-12-16,BRAND_C,P0240,185/70 R 14 BY-801,4,6712.0,26846.0,Sale,A
2025-12-16,BRAND_C,P0242,185/65 R 15 BY-801,4,7109.0,28436.0,Sale,A
2025-12-16,BRAND_C,P0244,195/65 R 15 BY-801,4,7337.0,29348.0,Sale,A
2025-12-16,BRAND_C,P0246,155 R 12 C / 8PR BY-05,4,5024.0,20096.0,Sale,A
2025-12-16,BRAND_C,P0254,195 R 15 C / 8PR BY-05,4,9852.0,39409.0,Sale,A
2025-12-16,BRAND_C,P0258,155/65 R 13 BY-801,2,5281.0,10562.0,Sale,A
2025-12-16,BRAND_C,P0264,175/65 R 15 BY-801,4,6624.0,26494.0,Sale,A
2025-12-16,BRAND_C,P0266,165/65 R 14 BY-801,4,5653.0,22611.0,Sale,A
2025-12-16,BRAND_C,P0302,215/45 R 17 BY-998,2,10655.0,21310.0,Sale,A
2025-12-16,BRAND_C,P0308,215/55 R 17 BY-998,4,9794.0,39174.0,Sale,A
2025-12-17,BRAND_A,P0211,205/75 R 16C / 10PR TR06,2,8559.0,17117.0,Sale,X
2025-12-17,BRAND_A,P0060,215/60 R 16 TR17,2,14060.0,28120.0,Sale,A
2025-12-17,BRAND_A,P0095,265/65 R 17 TR28,4,20501.0,82004.0,Sale,A
2025-12-17,BRAND_A,P0102,215/70 R 16 TR28 OWL,4,14729.0,58915.0,Sale,A
2025-12-17,BRAND_A,P0156,225/55 R 18 TR50,3,15679.0,47036.0,Sale,A
2025-12-17,BRAND_D,P0002,11 R 22.5 /18 PR (CT53),2,38000.0,76000.0,Sale,A
2025-12-17,BRAND_D,P0009,295/80 R 22.5 /18 PR (CT05),4,41920.0,167680.0,Sale,A
2025-12-17,BRAND_C,P0222,145/80 R 12 BY-801,4,4891.0,19562.0,Sale,A
2025-12-17,BRAND_C,P0328,1000 R 20/18 PR LO104 (SET),2,24221.0,48441.0,Sale,X
2025-12-18,BRAND_A,P0077,195 R 14 C / 8PR TR06X,2,11458.0,22915.0,Sale,A
2025-12-18,BRAND_A,P0121,285/75 R 16/ 10PR LT TR29 OWL,4,26189.0,104757.0,Sale,A
2025-12-18,BRAND_A,P0036,175/55 R 15 TR210,1,8787.0,8787.0,Sale,A
2025-12-18,BRAND_A,P0062,225/60 R 16 TR30,1,6122.0,6122.0,Sale,A
2025-12-18,BRAND_A,P0075,185 R 14 C / 8PR TR100,4,11700.0,46798.0,Sale,A
2025-12-18,BRAND_A,P0077,195 R 14 C / 8PR TR06X,6,12061.0,72364.0,Sale,A
2025-12-18,BRAND_A,P0079,195 R 15 C / 8PR TR06X,3,10424.0,31271.0,Sale,A
2025-12-18,BRAND_A,P0087,225/65 R 17 TR30,1,14002.0,14002.0,Sale,A
2025-12-18,BRAND_A,P0095,265/65 R 17 TR28,1,17074.0,17074.0,Sale,A
2025-12-18,BRAND_A,P0102,215/70 R 16 TR28 OWL,4,14729.0,58915.0,Sale,A
2025-12-18,BRAND_A,P0112,265/70 R 16 TR28,2,12940.0,25879.0,Sale,A
2025-12-18,BRAND_A,P0114,235/70 R 16 P TR15,3,13253.0,39760.0,Sale,A
2025-12-18,BRAND_A,P0128,225/40 Z R 18 TR41,3,12434.0,37301.0,Sale,A
2025-12-18,BRAND_A,P0134,235/75 R 15 P TR15,4,15956.0,63825.0,Sale,A
2025-12-18,BRAND_A,P0142,31 x 10.5 R 15/ 6PR OWL TR29,2,21467.0,42934.0,Sale,A
2025-12-18,BRAND_A,P0166,145/80 R 12 TR17,50,4507.0,225334.0,Sale,A
2025-12-18,BRAND_A,P0197,175/65 R 15 TR203,2,8537.0,17074.0,Sale,A
2025-12-18,BRAND_A,P0205,165/50 R 16 TR23A,2,7228.0,14455.0,Sale,A
2025-12-18,BRAND_B,P0351,185/70 R 14 HB608,2,7781.0,15561.0,Sale,A
2025-12-18,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,45960.0,459600.0,Sale,A
2025-12-18,BRAND_C,P0222,145/80 R 12 BY-801,8,4193.0,33545.0,Sale,A
2025-12-18,BRAND_C,P0222,145/80 R 12 BY-801,6,4193.0,25158.0,Sale,A
2025-12-18,BRAND_C,P0222,145/80 R 12 BY-801,12,4414.0,52965.0,Sale,A
2025-12-18,BRAND_C,P0222,145/80 R 12 BY-801,20,4193.0,83862.0,Sale,A
2025-12-18,BRAND_C,P0224,145/70 R 12 BY-801,3,4630.0,13889.0,Sale,A
2025-12-18,BRAND_C,P0226,165/70 R 12 BY-801,4,5170.0,20682.0,Sale,A
2025-12-18,BRAND_C,P0226,165/70 R 12 BY-801,15,5170.0,77557.0,Sale,A
2025-12-18,BRAND_C,P0226,165/70 R 12 BY-801,2,5170.0,10341.0,Sale,A
2025-12-18,BRAND_C,P0228,145/80 R 13 BY-801,2,4802.0,9605.0,Sale,A
2025-12-18,BRAND_C,P0230,155/80 R 13 BY-801,3,5226.0,15678.0,Sale,A
2025-12-18,BRAND_C,P0230,155/80 R 13 BY-801,2,6095.0,12190.0,Sale,A
2025-12-18,BRAND_C,P0230,155/80 R 13 BY-801,4,5226.0,20904.0,Sale,A
2025-12-18,BRAND_C,P0232,175/70 R 13 BY-801,4,5682.0,22728.0,Sale,A
2025-12-18,BRAND_C,P0232,175/70 R 13 BY-801,3,5682.0,17046.0,Sale,A
2025-12-18,BRAND_C,P0232,175/70 R 13 BY-801,2,5981.0,11962.0,Sale,A
2025-12-18,BRAND_C,P0234,175/70 R 14 BY-801,4,6054.0,24214.0,Sale,A
2025-12-18,BRAND_C,P0234,175/70 R 14 BY-801,4,6372.0,25488.0,Sale,A
2025-12-18,BRAND_C,P0234,175/70 R 14 BY-801,8,6054.0,48427.0,Sale,A
2025-12-18,BRAND_C,P0234,175/70 R 14 BY-801,7,6054.0,42374.0,Sale,A
2025-12-18,BRAND_C,P0238,165/70 R 14 BY-801,8,5597.0,44778.0,Sale,A
2025-12-18,BRAND_C,P0238,165/70 R 14 BY-801,2,6528.0,13057.0,Sale,A
2025-12-18,BRAND_C,P0238,165/70 R 14 BY-801,7,5597.0,39181.0,Sale,A
2025-12-18,BRAND_C,P0240,185/70 R 14 BY-801,12,6712.0,80538.0,Sale,A
2025-12-18,BRAND_C,P0240,185/70 R 14 BY-801,4,7065.0,28259.0,Sale,A
2025-12-18,BRAND_C,P0240,185/70 R 14 BY-801,2,6712.0,13423.0,Sale,A
2025-12-18,BRAND_C,P0240,185/70 R 14 BY-801,4,6712.0,26846.0,Sale,A
2025-12-18,BRAND_C,P0242,185/65 R 15 BY-801,1,7109.0,7109.0,Sale,A
2025-12-18,BRAND_C,P0242,185/65 R 15 BY-801,2,7109.0,14218.0,Sale,A
2025-12-18,BRAND_C,P0242,185/65 R 15 BY-801,1,8292.0,8292.0,Sale,A
2025-12-18,BRAND_C,P0244,195/65 R 15 BY-801,4,7337.0,29348.0,Sale,A
2025-12-18,BRAND_C,P0246,155 R 12 C / 8PR BY-05,10,5024.0,50239.0,Sale,A
2025-12-18,BRAND_C,P0246,155 R 12 C / 8PR BY-05,10,5024.0,50239.0,Sale,A
2025-12-18,BRAND_C,P0246,155 R 12 C / 8PR BY-05,3,5288.0,15865.0,Sale,A
2025-12-18,BRAND_C,P0246,155 R 12 C / 8PR BY-05,6,5024.0,30143.0,Sale,A
2025-12-18,BRAND_C,P0248,165 R 13 C / 8PR BY-06,5,6190.0,30951.0,Sale,A
2025-12-18,BRAND_C,P0250,185 R 14 C / 8PR BY-05,4,8625.0,34501.0,Sale,A
2025-12-18,BRAND_C,P0250,185 R 14 C / 8PR BY-05,2,8625.0,17250.0,Sale,A
2025-12-18,BRAND_C,P0250,185 R 14 C / 8PR BY-05,3,8194.0,24582.0,Sale,A
2025-12-18,BRAND_C,P0252,195 R 14 C / 8PR BY-05,4,8937.0,35747.0,Sale,A
2025-12-18,BRAND_C,P0252,195 R 14 C / 8PR BY-05,4,8937.0,35747.0,Sale,A
2025-12-18,BRAND_C,P0252,195 R 14 C / 8PR BY-05,2,9407.0,18814.0,Sale,A
2025-12-18,BRAND_C,P0254,195 R 15 C / 8PR BY-05,4,10371.0,41483.0,Sale,A
2025-12-18,BRAND_C,P0254,195 R 15 C / 8PR BY-05,6,9852.0,59114.0,Sale,A
2025-12-18,BRAND_C,P0258,155/65 R 13 BY-801,6,5281.0,31688.0,Sale,A
2025-12-18,BRAND_C,P0260,155/65 R 14 BY-801,20,5340.0,106798.0,Sale,A
2025-12-18,BRAND_C,P0260,155/65 R 14 BY-801,20,5340.0,106798.0,Sale,A
2025-12-18,BRAND_C,P0264,175/65 R 15 BY-801,4,6624.0,26494.0,Sale,A
2025-12-18,BRAND_C,P0264,175/65 R 15 BY-801,1,6624.0,6624.0,Sale,A
2025-12-18,BRAND_C,P0266,165/65 R 14 BY-801,2,5653.0,11305.0,Sale,A
2025-12-18,BRAND_C,P0268,205/65 R 15 BY-801,2,7937.0,15873.0,Sale,A
2025-12-18,BRAND_C,P0270,31 x 10.50 R 15 LT / 6PR BY-AT987,2,16847.0,33694.0,Sale,A
2025-12-18,BRAND_C,P0276,185/55 R 16 BY-998,7,7223.0,50561.0,Sale,A
2025-12-18,BRAND_C,P0278,195/55 R 16 BY-998,2,7937.0,15873.0,Sale,A
2025-12-18,BRAND_C,P0280,205/55 R 16 BY-998,2,8422.0,16844.0,Sale,A
2025-12-18,BRAND_C,P0282,205/60 R 16 BY-801,2,8624.0,17248.0,Sale,A
2025-12-18,BRAND_C,P0290,265/70 R 16 BY-AT987,3,16111.0,48333.0,Sale,A
2025-12-18,BRAND_C,P0298,215/75 R 16C/ 10PR BY-06,1,11990.0,11990.0,Sale,A
2025-12-18,BRAND_C,P0298,215/75 R 16C/ 10PR BY-06,2,12621.0,25241.0,Sale,A
2025-12-18,BRAND_C,P0302,215/45 R 17 BY-998,2,9616.0,19233.0,Sale,A
2025-12-18,BRAND_C,P0304,225/45 R 17 BY-998,4,9184.0,36738.0,Sale,A
2025-12-18,BRAND_C,P0308,215/55 R 17 BY-998,1,9794.0,9794.0,Sale,A
2025-12-18,BRAND_C,P0318,265/65 R 17 BY-HT987,1,14648.0,14648.0,Sale,A
2025-12-18,BRAND_C,P0320,225/55 R 18 BY-HP987,2,11481.0,22962.0,Sale,A
2025-12-18,BRAND_C,P0322,235/60 R 18 BY-HP987,2,12592.0,25184.0,Sale,A
2025-12-19,BRAND_A,P0162,235/55 R 19 TR50,1,21018.0,21018.0,Sale,A
2025-12-19,BRAND_A,P0164,165/60 R 14 TR23,1,3713.0,3713.0,Sale,X
2025-12-19,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,44360.0,443600.0,Sale,A
2025-12-19,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,44360.0,443600.0,Sale,A
2025-12-19,BRAND_D,P0003,11 R 22.5 /18 PR (CS03),2,38000.0,76000.0,Sale,A
2025-12-19,BRAND_C,P0222,145/80 R 12 BY-801,10,4193.0,41931.0,Sale,A
2025-12-19,BRAND_C,P0230,155/80 R 13 BY-801,6,5226.0,31355.0,Sale,A
2025-12-19,BRAND_C,P0232,175/70 R 13 BY-801,4,5682.0,22728.0,Sale,A
2025-12-19,BRAND_C,P0234,175/70 R 14 BY-801,4,6054.0,24214.0,Sale,A
2025-12-19,BRAND_C,P0234,175/70 R 14 BY-801,1,6372.0,6372.0,Sale,A
2025-12-19,BRAND_C,P0240,185/70 R 14 BY-801,6,6712.0,40269.0,Sale,A
2025-12-19,BRAND_C,P0246,155 R 12 C / 8PR BY-05,16,5024.0,80382.0,Sale,A
2025-12-19,BRAND_C,P0248,165 R 13 C / 8PR BY-06,10,6190.0,61902.0,Sale,A
2025-12-19,BRAND_C,P0250,185 R 14 C / 8PR BY-05,8,8194.0,65552.0,Sale,A
2025-12-19,BRAND_C,P0252,195 R 14 C / 8PR BY-05,10,8937.0,89368.0,Sale,A
2025-12-19,BRAND_C,P0254,195 R 15 C / 8PR BY-05,26,9852.0,256159.0,Sale,A
2025-12-19,BRAND_C,P0282,205/60 R 16 BY-801,2,8624.0,17248.0,Sale,A
2025-12-19,BRAND_C,P0308,215/55 R 17 BY-998,2,10309.0,20618.0,Sale,A
2025-12-19,BRAND_C,P0332,235/75 R 17.5 /16 PR (LO111),2,24240.0,48480.0,Sale,A
2025-12-22,BRAND_A,P0114,235/70 R 16 P TR15,1,16355.0,16355.0,Sale,A
2025-12-22,BRAND_A,P0156,225/55 R 18 TR50,2,8436.0,16871.0,Sale,X
2025-12-22,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,44360.0,443600.0,Sale,A
2025-12-22,BRAND_C,P0222,145/80 R 12 BY-801,20,4193.0,83862.0,Sale,A
2025-12-22,BRAND_C,P0224,145/70 R 12 BY-801,8,4630.0,37037.0,Sale,A
2025-12-22,BRAND_C,P0226,165/70 R 12 BY-801,4,5170.0,20682.0,Sale,A
2025-12-22,BRAND_C,P0230,155/80 R 13 BY-801,10,5226.0,52259.0,Sale,A
2025-12-22,BRAND_C,P0238,165/70 R 14 BY-801,1,5892.0,5892.0,Sale,A
2025-12-22,BRAND_C,P0244,195/65 R 15 BY-801,4,4838.0,19352.0,Sale,X
2025-12-22,BRAND_C,P0262,175/65 R 14 BY-801,8,5969.0,47750.0,Sale,A
2025-12-22,BRAND_C,P0288,215/65 R 16C/ 8PR BY-06,4,12582.0,50327.0,Sale,A
2025-12-22,BRAND_C,P0294,215/75 R 15 BY-AT987,4,6600.0,26399.0,Sale,X
2025-12-22,BRAND_C,P0298,215/75 R 16C/ 10PR BY-06,4,12621.0,50482.0,Sale,A
2025-12-22,BRAND_C,P0324,235/55 R 19 BY-HP987,4,8168.0,32670.0,Sale,X
2025-12-22,BRAND_C,P0332,235/75 R 17.5 /16 PR (LO111),4,24240.0,96960.0,Sale,A
2025-12-22,BRAND_C,P0332,235/75 R 17.5 /16 PR (LO111),2,16010.0,32019.0,Sale,X
2025-12-23,BRAND_A,P0028,195/60 R 16 TR30,5,10169.0,50845.0,Sale,A
2025-12-23,BRAND_A,P0166,145/80 R 12 TR17,12,4507.0,54080.0,Sale,A
2025-12-23,BRAND_D,P0001,1000 R 20/18 PR CT23 (SET),10,44360.0,443600.0,Sale,A
2025-12-23,BRAND_C,P0222,145/80 R 12 BY-801,30,4193.0,125792.0,Sale,A
2025-12-23,BRAND_C,P0222,145/80 R 12 BY-801,4,4891.0,19562.0,Sale,A
2025-12-23,BRAND_C,P0242,185/65 R 15 BY-801,16,7109.0,113744.0,Sale,A
2025-12-23,BRAND_C,P0244,195/65 R 15 BY-801,16,7337.0,117393.0,Sale,A
2025-12-23,BRAND_C,P0246,155 R 12 C / 8PR BY-05,2,5288.0,10576.0,Sale,A
2025-12-23,BRAND_C,P0280,205/55 R 16 BY-998,2,9823.0,19646.0,Sale,A
2025-12-23,BRAND_C,P0292,265/75 R 16/ 10PR LT BY-MT987,4,24149.0,96596.0,Sale,A
2025-12-23,BRAND_C,P0308,215/55 R 17 BY-998,2,10309.0,20618.0,Sale,A
2025-12-24,BRAND_C,P0252,195 R 14 C / 8PR BY-05,10,8937.0,89368.0,Sale,A
2025-12-24,BRAND_C,P0258,155/65 R 13 BY-801,6,5281.0,31688.0,Sale,A
